id1,text1,id2,text2,id3,text3,id4,text4,id5,text5
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-03,症候,D-08-03-03,その他の症候,D-08-03-03-04,尿量・排尿の異常
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-01,急性腎不全（急性腎障害）の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-02,慢性腎不全（慢性腎臓病(chronic kidney disease <CKD>)）の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-03,慢性腎臓病<CKD>重症度分類を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-04,慢性腎不全の合併症である腎性貧血、ミネラル骨代謝異常を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-05,透析導入基準（慢性腎不全）を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-01,腎不全,D-08-04-01-06,腎不全の治療（血液透析・腹膜透析・腎移植）を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-02,原発性糸球体疾患,D-08-04-02-01,急性糸球体腎炎症候群の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-02,原発性糸球体疾患,D-08-04-02-02,慢性糸球体腎炎症候群（IgA腎症を含む）の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-02,原発性糸球体疾患,D-08-04-02-03,ネフローゼ症候群の分類、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-02,原発性糸球体疾患,D-08-04-02-04,急速進行性糸球体腎炎を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-02,原発性糸球体疾患,D-08-04-02-05,臨床症候分類（急性腎炎症候群、慢性腎炎症候群、ネフローゼ症候群、急速進行性腎炎症候群、反復性または持続性血尿症候群）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-03,高血圧及び腎血管障害,D-08-04-03-01,高血圧による腎障害（腎硬化症）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-03,高血圧及び腎血管障害,D-08-04-03-02,腎血管性高血圧症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-04,尿細管機能異常,D-08-04-04-01,尿細管性アシドーシスの分類、病態生理、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-04,尿細管機能異常,D-08-04-04-02,Fanconi症候群（腎性糖尿を含む）の概念、症候と診断を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-05,尿細管・間質性疾患,D-08-04-05-01,急性・慢性腎盂腎炎の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-05,尿細管・間質性疾患,D-08-04-05-02,急性・慢性尿細管間質性腎炎の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-06,全身性疾患による腎障害,D-08-04-06-01,糖尿病腎症の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-06,全身性疾患による腎障害,D-08-04-06-02,ループス腎炎の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-06,全身性疾患による腎障害,D-08-04-06-03,アミロイド腎症の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-06,全身性疾患による腎障害,D-08-04-06-04,膠原病類縁疾患（血管炎症候群、抗糸球体基底膜(glomerular basement membrane <GBM>)病（Goodpasture症候群））の腎病変を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-06,全身性疾患による腎障害,D-08-04-06-05,IgA血管炎（紫斑病性腎炎）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-07,先天異常と外傷,D-08-04-07-01,腎尿路の主な先天異常（多発性嚢胞腎、膀胱尿管逆流）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-07,先天異常と外傷,D-08-04-07-02,腎外傷の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-08,尿路疾患,D-08-04-08-01,尿路結石の病因、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-08,尿路疾患,D-08-04-08-02,尿路の炎症（膀胱炎・前立腺炎・尿道炎）の病因、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-08,尿路疾患,D-08-04-08-03,神経因性膀胱を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-09,腫瘍性疾患,D-08-04-09-01,腎癌の症候、病理所見、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-08,腎・尿路系（体液・電解質バランスを含む）,D-08-04,疾患,D-08-04-09,腫瘍性疾患,D-08-04-09-02,膀胱癌を含む尿路上皮癌の症候、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-01,生殖腺の発生と性分化の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-02,男性生殖器の発育の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-03,男性生殖器の形態と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-04,精巣の組織構造と精子形成の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-05,陰茎の組織構造と勃起・射精の機序を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-06,女性生殖器の発育の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-07,女性生殖器の形態と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-08,性周期発現と排卵の機序を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-01,構造と機能,D-09-01-na,なし,D-09-01-na-09,閉経の過程と疾病リスクの変化を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-02,診断と検査の基本,D-09-02-01,男性生殖器,D-09-02-01-01,精巣と前立腺の検査法（尿路造影、超音波検査、コンピュータ断層撮影<CT>、磁気共鳴画像法<MRI>）の適応と異常所見を説明し、結果を解釈できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-02,診断と検査の基本,D-09-02-02,女性生殖器,D-09-02-02-01,血中ホルモン（卵胞刺激ホルモン(follicle-stimulating hormone <FSH>)、黄体形成ホルモン(luteinizing hormone <LH>)、プロラクチン、ヒト絨毛性ゴナドトロピン(human chorionic gonadotropin <hCG>、エストロゲン、プロゲステロン）測定値を評価できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-02,診断と検査の基本,D-09-02-02,女性生殖器,D-09-02-02-02,骨盤内臓器と腫瘍の画像診断（超音波検査、コンピュータ断層撮影<CT>、磁気共鳴画像法<MRI>、子宮卵管造影(hysterosalpingography <HSG>)所見を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-02,診断と検査の基本,D-09-02-02,女性生殖器,D-09-02-02-03,基礎体温の所見を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-02,診断と検査の基本,D-09-02-02,女性生殖器,D-09-02-02-04,腟分泌物の所見を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-01,男性生殖器の主要症候,D-09-03-01-01,勃起不全と射精障害を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-01,男性生殖器の主要症候,D-09-03-01-02,精巣機能障害を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-02,男性生殖器のその他の症候,D-09-03-02-01,腹痛
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-02,男性生殖器のその他の症候,D-09-03-02-02,腹部膨隆（腹水を含む）・膨満・腫瘤
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-02,男性生殖器のその他の症候,D-09-03-02-03,血尿・タンパク尿
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-02,男性生殖器のその他の症候,D-09-03-02-04,尿量・排尿の異常
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-03,女性生殖器の主要症候,D-09-03-03-01,不正性器出血、腟分泌物（帯下）の増量、腟乾燥感、性交痛、乳汁漏出症をきたす疾患を列挙し、その病態を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-04,女性生殖器のその他の症候,D-09-03-04-01,貧血
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-04,女性生殖器のその他の症候,D-09-03-04-02,腹痛
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-04,女性生殖器のその他の症候,D-09-03-04-03,腹部膨隆（腹水を含む）・膨満・腫瘤
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-04,女性生殖器のその他の症候,D-09-03-04-04,尿量・排尿の異常
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-03,症候,D-09-03-04,女性生殖器のその他の症候,D-09-03-04-05,月経異常・無月経
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-01,男性生殖器疾患,D-09-04-01-01,男性不妊症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-01,男性生殖器疾患,D-09-04-01-02,前立腺肥大症の診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-01,男性生殖器疾患,D-09-04-01-03,停留精巣、陰嚢内腫瘤を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-01,内外生殖器の先天異常を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-02,卵巣機能障害、更年期障害を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-03,不妊症の系統診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-04,子宮筋腫・子宮腺筋症の症候、診断と治療を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-05,子宮内膜症の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-02,女性生殖器疾患,D-09-04-02-06,外陰、腟と骨盤内感染症の症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-03,腫瘍性疾患,D-09-04-03-01,前立腺癌の症候、病理所見、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-03,腫瘍性疾患,D-09-04-03-02,精巣腫瘍の症候、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-03,腫瘍性疾患,D-09-04-03-03,子宮頸癌・子宮体癌（子宮内膜癌）の予防、症候、病理所見、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-03,腫瘍性疾患,D-09-04-03-04,卵巣腫瘍（卵巣癌、卵巣嚢腫）の症候、病理所見、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-09,生殖機能,D-09-04,疾患,D-09-04-03,腫瘍性疾患,D-09-04-03-05,絨毛性疾患（胞状奇胎、絨毛癌）の症候、診断、治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-01,診断と検査の基本,D-10-01-na,なし,D-10-01-na-01,妊娠の診断法を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-01,診断と検査の基本,D-10-01-na,なし,D-10-01-na-02,妊娠に伴う身体的変化を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-01,診断と検査の基本,D-10-01-na,なし,D-10-01-na-03,胎児・胎盤検査法（超音波検査、分娩監視装置による）の意義を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-01,診断と検査の基本,D-10-01-na,なし,D-10-01-na-04,羊水検査法の意義と異常所見を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-02,症候,D-10-02-na,なし,D-10-02-na-01,腹痛
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-02,症候,D-10-02-na,なし,D-10-02-na-02,悪心・嘔吐
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-02,症候,D-10-02-na,なし,D-10-02-na-03,腹部膨隆（腹水を含む）・膨満・腫瘤
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-01,妊娠・分娩・産褥での母体の解剖学的と生理学的変化を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-02,胎児・胎盤系の発達過程での機能・形態的変化を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-03,正常妊娠の経過を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-04,正常分娩の経過を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-05,産褥の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-06,育児に伴う母体の構造的・生理的な変化、精神問題を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-07,母子保健の意義を医学的に説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-03,正常妊娠・分娩・産褥,D-10-03-na,なし,D-10-03-na-08,妊娠時の薬物療法の注意点を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-04,疾患,D-10-04-na,なし,D-10-04-na-01,主な異常妊娠（流産、切迫流産、子宮外妊娠（異所性妊娠）、妊娠高血圧症候群、多胎妊娠、胎児発育不全）の病態を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-04,疾患,D-10-04-na,なし,D-10-04-na-02,主な異常分娩（早産、微弱陣痛、遷延分娩、回旋異常、前置胎盤、癒着胎盤、常位胎盤早期剥離、弛緩出血、分娩外傷）の病態を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-04,疾患,D-10-04-na,なし,D-10-04-na-03,主な異常産褥（子宮復古不全、産褥熱、乳腺炎）の病態を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-04,疾患,D-10-04-na,なし,D-10-04-na-04,産科救急（産科出血、播種性血管内凝固<DIC>）の病態と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-04,疾患,D-10-04-na,なし,D-10-04-na-05,"主な合併症妊娠（耐糖能異常、甲状腺疾患、血液型不適合妊娠、toxoplasmosis, other agents, rubella, cytomegalovirus, herpes simplex <TORCH>症候群）の病態を説明できる。"
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-05,産科手術,D-10-05-na,なし,D-10-05-na-01,人工妊娠中絶の適応を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-10,妊娠と分娩,D-10-05,産科手術,D-10-05-na,なし,D-10-05-na-02,帝王切開術の適応を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-01,構造と機能,D-11-01-na,なし,D-11-01-na-01,乳房の構造と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-01,構造と機能,D-11-01-na,なし,D-11-01-na-02,成長発達に伴う乳房の変化を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-01,構造と機能,D-11-01-na,なし,D-11-01-na-03,乳汁分泌に関するホルモンの作用を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-02,診断と検査の基本,D-11-02-na,なし,D-11-02-na-01,乳房腫瘤の画像診断（乳房撮影、超音波検査、磁気共鳴画像法<MRI>）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-02,診断と検査の基本,D-11-02-na,なし,D-11-02-na-02,乳房腫瘤に対する細胞・組織診断法を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-03,症候,D-11-03-na,なし,D-11-03-na-01,乳房腫瘤、異常乳汁分泌（血性乳頭分泌）と乳房の腫脹・疼痛・変形をきたす主な病因を列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-04,疾患,D-11-04-01,良性乳腺疾患,D-11-04-01-01,良性乳腺疾患の種類を列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-04,疾患,D-11-04-01,良性乳腺疾患,D-11-04-01-02,女性化乳房を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-11,乳房,D-11-04,疾患,D-11-04-02,腫瘍性疾患,D-11-04-02-01,乳癌の危険因子、症候、病理所見、診断、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-01,ホルモンを構造から分類し作用機序と分泌調節機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-02,各内分泌器官の位置を図示し、そこから分泌されるホルモンを列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-03,視床下部ホルモン・下垂体ホルモンの名称、作用と相互関係を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-04,甲状腺と副甲状腺（上皮小体）から分泌されるホルモンの作用と分泌調節機構を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-05,副腎の構造と分泌されるホルモンの作用と分泌調節機構を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-06,膵島から分泌されるホルモンの作用を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-07,男性ホルモン・女性ホルモンの合成・代謝経路と作用を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-08,三大栄養素、ビタミン、微量元素の消化吸収と栄養素の生物学的利用効率(bioavailability)を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-01,構造と機能,D-12-01-na,なし,D-12-01-na-09,糖質・タンパク質・脂質の代謝経路と相互作用を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-02,診断と検査の基本,D-12-02-na,なし,D-12-02-na-01,ホルモンの過剰または欠乏がもたらす身体症状を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-02,診断と検査の基本,D-12-02-na,なし,D-12-02-na-02,血中ホルモン濃度に影響を与える因子を列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-02,診断と検査の基本,D-12-02-na,なし,D-12-02-na-03,ホルモンの日内変動の例を挙げて説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-02,診断と検査の基本,D-12-02-na,なし,D-12-02-na-04,ホルモン分泌刺激試験と抑制試験の原理と反応の型を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-02,診断と検査の基本,D-12-02-na,なし,D-12-02-na-05,エネルギー摂取の過剰または欠乏がもたらす身体症状を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-03,症候,D-12-03-01,低身長,D-12-03-01-01,低身長をきたす疾患を列挙し、その病態生理を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-03,症候,D-12-03-02,甲状腺腫,D-12-03-02-01,甲状腺腫を分類し、疾患を列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-03,症候,D-12-03-02,甲状腺腫,D-12-03-02-02,甲状腺の触診ができる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-03,症候,D-12-03-03,その他の症候,D-12-03-03-01,肥満・やせ
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-03,症候,D-12-03-03,その他の症候,D-12-03-03-02,月経異常
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-01,Cushing病の病態と診断を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-02,先端巨大症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-03,汎下垂体機能低下症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-04,尿崩症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-05,成長ホルモン分泌不全性低身長症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-06,高プロラクチン血症を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-01,視床下部・下垂体疾患,D-12-04-01-07,抗利尿ホルモン不適合分泌症候群(syndrome of inappropriate secretion of antidiuretic hormone <SIADH>)を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-02,甲状腺疾患,D-12-04-02-01,Basedow病の病態、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-02,甲状腺疾患,D-12-04-02-02,甲状腺炎（慢性・亜急性）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-12,内分泌・栄養・代謝系,D-12-04,疾患,D-12-04-02,甲状腺疾患,D-12-04-02-03,甲状腺機能低下症の症候、診断と治療を説明できる。
